curie,label,group,in_old,new_term,reparented,rel_added,rel_removed,def_changed,syn_added,depth_new,depth_old,obsoleted
HP:5210013,Unusual Streptococcus pyogenes infection,Infections,False,True,False,0,0,False,2,6.0,,False
HP:5210014,Severe Streptococcus pyogenes infection,Infections,False,True,False,0,0,False,2,7.0,,False
HP:5210015,Recurrent Streptococcus pyogenes infection,Infections,False,True,False,0,0,False,3,7.0,,False
HP:5210016,Unusual Streptococcus agalactiae infection,Infections,False,True,False,0,0,False,2,6.0,,False
HP:5210017,Severe Streptococcus agalactiae infection,Infections,False,True,False,0,0,False,2,7.0,,False
HP:5210018,Recurrent Streptococcus agalactiae infection,Infections,False,True,False,0,0,False,3,7.0,,False
HP:5210019,Unusual Listeria infection,Infections,False,True,False,0,0,False,1,5.0,,False
HP:5210020,Severe Listeria infection,Infections,False,True,False,0,0,False,2,6.0,,False
HP:5210021,Recurrent Listeria infection,Infections,False,True,False,0,0,False,3,6.0,,False
HP:5210022,Unusual Nocardia infection,Infections,False,True,False,0,0,False,1,5.0,,False
HP:5210023,Severe Nocardia infection,Infections,False,True,False,0,0,False,2,6.0,,False
HP:5210024,Recurrent Nocardia infection,Infections,False,True,False,0,0,False,3,6.0,,False
HP:5210025,Unusual Actinomyces infection,Infections,False,True,False,0,0,False,1,5.0,,False
HP:5210026,Severe Actinomyces infection,Infections,False,True,False,0,0,False,2,6.0,,False
HP:5210027,Recurrent Actinomyces infection,Infections,False,True,False,0,0,False,3,6.0,,False
HP:5210028,Unusual Clostridium infection,Infections,False,True,False,0,0,False,1,5.0,,False
HP:5210029,Severe Clostridium infection,Infections,False,True,False,0,0,False,2,6.0,,False
HP:5210030,Recurrent Clostridium infection,Infections,False,True,False,0,0,False,3,6.0,,False
HP:5210031,Chronic decreased circulating IgM concentration,"Antibodies /
humoral",False,True,False,0,0,False,2,6.0,,False
HP:5210032,Chronic absent circulating IgM,"Antibodies /
humoral",False,True,False,0,0,False,3,6.0,,False
HP:5210033,Transient decreased circulating IgM concentration,"Antibodies /
humoral",False,True,False,0,0,False,1,6.0,,False
